ROLE_BUILDER_UPGRADE,Builder Role,Rol Constructora,Função construtora,Rôle constructrice,,,
ROLE_BUILDER_FLAVOR,Base Building,Construcción de Base,Construção de base,Construction de base,,,
ROLE_BUILDER_DESC,Allows workers to build new rooms in the colony.,Permite a las obreras construir nuevas cámaras en la colonia.,Permite que operárias construam novas câmaras na colônia.,Permet de construire de nouvelles salles dans la colonie.,,,
ROLE_SCOUT_UPGRADE,Scout Role,Rol Exploradora,Função batedora,Rôle éclaireuse,,,
ROLE_SCOUT_FLAVOR,Adventure's Call,La Llamada de la Aventura,O chamado da aventura,L'appel de l'aventure,,,
ROLE_SCOUT_DESC,"Allows workers to find new resource sources. After Miner is unlocked, scouts can also discover mineral deposits in mineral-rich biomes.",Permite a las obreras buscar nuevas fuentes; tras Minera, también minerales en biomas ricos.,Permite buscar novas fontes; após Mineradora, também minerais em biomas ricos.,Permet de trouver de nouvelles sources ; après Mineuse, aussi des minéraux dans les biomes riches.
ROLE_MINER_UPGRADE,Miner Role,Rol Minera,Função mineradora,Rôle mineuse,,,
ROLE_MINER_FLAVOR,Yearn For The Mines,Anhelo por las Minas,Sede das minas,Appel des mines,,,
ROLE_MINER_DESC,Allows soldiers to mine minerals (10% chance per gather). Also lets scouts discover mineral sources. Required for mineral warehouses and tier 4–5 buildings.,Permite a las soldadas minar minerales (10% por recolección). Las exploradoras descubren minerales. Necesario para almacenes minerales y edificios nivel 4–5.,Permite às soldadas minerar (10% por coleta). Batedoras descobrem minerais. Necessário para armazéns minerais e edifícios nível 4–5.,Permet aux soldates de miner (10 % par collecte). Les éclaireuses découvrent des minéraux. Requis pour les entrepôts minéraux et les bâtiments niveaux 4–5.,,,
ROLE_POTTER_UPGRADE,Portable-Feeder Role,Rol Hormiga-Copa,Função alimentadora,Rôle porteuse nourriture,,,
ROLE_POTTER_FLAVOR,A Helping Hand,Una Mano Amiga,Mão amiga,Coup de main,,,
ROLE_POTTER_DESC,Allows honeypot workers to store and transport food and use Boost Regen in war. Unlocked by Honeypot assimilation; requires the Honeypot subtype.,Permite a obreras mieleras almacenar y transportar comida y usar Regeneración reforzada en guerra. Se desbloquea con la asimilación Mielera; requiere el subtipo Mielera.,Permite a operárias melíferas armazenar e transportar comida e usar Regeneração reforçada na guerra. Desbloqueada pela assimilação Melífera; requer o subtipo Melífera.,Permet aux ouvrières pot-de-miel de stocker et transporter de la nourriture et d'utiliser Régénération renforcée en guerre. Débloqué par l'assimilation Pot-de-miel ; nécessite le sous-type Pot-de-miel.,,,
ROLE_WARRIOR_UPGRADE,Warrior Role,Rol Guerrera,Função guerreira,Rôle guerrière,,,
ROLE_WARRIOR_FLAVOR,Phalanx Formation,Formación de Falange,Formação em falange,Formation phalange,,,
ROLE_WARRIOR_DESC,Allows soldiers to fight in organized groups.,Permite a los soldados luchar en grupos organizados.,Permite que soldadas lutem em grupos organizados.,Permet aux soldates de combattre en groupe.,,,
ROLE_DEFENDER_UPGRADE,Defender Role,Rol Defensora,Função defensora,Rôle défenseuse,,,
ROLE_DEFENDER_FLAVOR,Royal Shield,Escudo Real,Escudo real,Bouclier royal,,,
ROLE_DEFENDER_DESC,"Allows doorhead soldiers to guard the queen in hex defense with Shielding. Unlocked by Doorhead assimilation; requires the Doorhead subtype. Does not fight in border clashes. In hex defense, Defenders gain 3x attack and defense (defense capped at 100%); other defending ants gain 1.5x.","Permite a soldados doorhead proteger a la reina en defensa de hexágono con Escudo. Se desbloquea con la asimilación Doorhead; requiere el subtipo Doorhead. No lucha en choques fronterizos. En defensa de hexágono, las Defensoras ganan 3x ataque y defensa (defensa tope 100%); el resto de defensores ganan 1.5x.","Permite que soldadas doorhead protejam a rainha na defesa de hexágono com Escudo. Desbloqueada pela assimilação Doorhead; requer o subtipo Doorhead. Não luta em choques fronteiriços. Na defesa de hexágono, Defensoras ganham 3x ataque e defesa (defesa limitada a 100%); demais defensores ganham 1.5x.","Permet aux soldates doorhead de protéger la reine en défense d'hexagone avec Bouclier. Débloqué par l'assimilation Doorhead ; nécessite le sous-type Doorhead. Ne combat pas aux affrontements frontaliers. En défense d'hexagone, les Défenseuses gagnent 3x attaque et défense (défense plafonnée à 100 %) ; les autres défenseurs gagnent 1,5x.",,,
ROLE_POLICE_UPGRADE,Parasite-Ant Police Role,Rol Vigilante,Função vigilante,Rôle police anti-fourmis parasites,,,
ROLE_POLICE_FLAVOR,Police Brutality,Brutalidad Policial,Brutalidade policial,Brutalité policière,,,
ROLE_POLICE_DESC,Allows soldiers to detect parasite ants disguising as your ants; each one has a 10% chance to detect parasite ants per day.,Permite a los soldados detectar hormigas parásitas disfrazadas; cada uno tiene 10% de probabilidad diaria.,Permite detectar formigas parasitas disfarçadas; cada uma tem 10% de chance diária.,Permet de détecter les fourmis parasites déguisées ; 10% de chance par jour chacune.,,,
ROLE_BOMBER_UPGRADE,Bomber Role,Rol Bombardera,Função bombardeira,Rôle bombardière,,,
ROLE_BOMBER_FLAVOR,Explosive Finish,Final Explosivo,Final explosivo,Fin explosive,,,
ROLE_BOMBER_DESC,Allows soldiers to use Selfdestruct (or Acidic Selfdestruct with Corrosive Bombs). Unlocked by Exploding Ant assimilation.,Permite que las soldadas usen Autodestrucción (o Autodestrucción ácida con Bombas corrosivas). Se desbloquea con la asimilación de Hormiga Explosiva.,Permite que soldadas usem Autodestruição (ou Autodestruição ácida com Bombas corrosivas). Desbloqueada pela assimilação Formiga Explosiva.,Permet aux soldates d'utiliser Autodestruction (ou Autodestruction acide avec Bombes corrosives). Débloqué par l'assimilation fourmi explosive.,,,
ROLE_BRUTE_UPGRADE,Brute Role,Rol Bruto,Função bruta,Rôle brute,,,
ROLE_BRUTE_FLAVOR,Heavy Trooper,Tropa Pesada,Tropa pesada,Troupe lourde,,,
ROLE_BRUTE_DESC,Allows majors to become massive menaces in battle.,Permite que los mayores se conviertan en amenazas masivas en batalla.,Permite que majores se tornem ameaças massivas em batalha.,Permet aux majores de devenir des menaces massives au combat.,,,
ROLE_CARRIER_UPGRADE,Carrier Role,Rol Transportadora,Função transportadora,Rôle transport de troupes,,,
ROLE_CARRIER_FLAVOR,Troop Transport,Transporte de Tropas,Transporte de tropas,Transport de troupes,,,
ROLE_CARRIER_DESC,Allows majors to carry other ants into battle.,Permite que los mayores transporten otras hormigas al combate.,Permite que majores carreguem outras formigas ao combate.,Permet aux majores de porter d'autres fourmis au combat.,,,
ROLE_ARTILLERY_UPGRADE,Artillery Role,Rol Artillería,Função artilharia,Rôle artillerie,,,
ROLE_ARTILLERY_FLAVOR,Long Range Artillery,Artillería de Largo Alcance,Artilharia de longo alcance,Artillerie longue portée,,,
ROLE_ARTILLERY_DESC,Allows majors to spit acid at long range.,Permite que los mayores escupan ácido a gran distancia.,Permite que majores cuspam ácido à distância.,Permet aux majores de cracher de l'acide à distance.,,,
ROLE_SIEGE_UPGRADE,Siege-Machine Role,Rol Motor de Asedio,Função máquina de cerco,Rôle machine de siège,,,
ROLE_SIEGE_FLAVOR,Siege Technology,Tecnología de Asedio,Tecnologia de cerco,Technologie de siège,,,
ROLE_SIEGE_DESC,Allows majors to break down enemy colony defenses during hex assault only (not border clashes). Siege engines gain 3x attack and defense while attacking a hex (defense capped at 100%); other attackers gain no hex-defense boost.,Permite que los mayores destruyan defensas enemigas solo durante el asalto a hexágonos (no en choques fronterizos). Las máquinas de asedio ganan 3x ataque y defensa al atacar un hexágono (defensa tope 100%); el resto de atacantes no reciben bonus.,Permite que majores destruam defesas inimigas apenas durante o assalto a hexágonos (não em choques fronteiriços). Máquinas de cerco ganham 3x ataque e defesa ao atacar um hexágono (defesa limitada a 100%); demais atacantes não recebem bônus.,Permet aux majores de briser les défenses ennemies uniquement pendant l'assaut d'hexagone (pas aux affrontements frontaliers). Les machines de siège gagnent 3x attaque et défense en attaquant un hexagone (défense plafonnée à 100 %) ; les autres attaquants n'ont pas de bonus.,,,
ROLE_BREEDER_UPGRADE,Breeder Roles,Roles de Cría,Funções de reprodução,Rôles reproducteurs,,,
ROLE_BREEDER_FLAVOR,Nuptial Flights,Vuelos Nupciales,Voos nupciais,Essaims nuptiaux,,,
ROLE_BREEDER_DESC,Allows Princesses and Drones to go to nuptial flights and get more queens or spread to new places.,Permite a princesas y zánganos realizar vuelos nupciales para crear colonias u obtener reinas.,Permite que princesas e zangões façam voos nupciais para criar colônias ou obter rainhas.,Permet aux princesses et mâles d'essaimer pour de nouvelles colonies ou reines.,,,
ROLE_DIPLOMAT_UPGRADE,Diplomat Role,Rol Diplomática,Função diplomata,Rôle diplomate,,,
ROLE_DIPLOMAT_FLAVOR,Mightier Than The Sword,Más fuerte que la espada,Mais forte que a espada,Plus fort que l'épée,,,
ROLE_DIPLOMAT_DESC,Allows princesses to improve colony loyalty or dynasty reputation via diplomatic missions.,Permite a las princesas mejorar la lealtad de la colonia o la reputación dinástica mediante misiones diplomáticas.,Permite que princesas melhorem a lealdade da colônia ou a reputação dinástica via missões diplomáticas.,Permet aux princesses d'améliorer la loyauté d'une colonie ou la réputation dynastique via des missions diplomatiques.,,,
ROLE_SPY_DESC,Princess role unlocked by Ghost Stealth assimilation. Send Spies from Diplomacy (D) Actions — same menu as Diplomats; missions work even at war. Assigned spies not sent abroad are idle and raise Counter-Intelligence. Diplomatic Pressure II/III also raise spy power (1→3→5).,Rol de princesa desbloqueado por la asimilación Sigilo Fantasma. Envía Espías desde Acciones de Diplomacia (D) — el mismo menú que las Diplomáticas; las misiones funcionan incluso en guerra. Las espías asignadas que no se envían están inactivas y suben el Contraespionaje. Presión Diplomática II/III también sube el poder de espionaje (1→3→5).,Função de princesa desbloqueada pela assimilação Furtividade Fantasma. Envie Espiões em Ações de Diplomacia (D) — o mesmo menu dos Diplomatas; missões funcionam mesmo em guerra. Espiões atribuídos e não enviados ficam ociosos e aumentam a Contrainteligência. Pressão Diplomática II/III também aumentam o poder de espionagem (1→3→5).,Rôle de princesse débloqué par l'assimilation Furtivité Fantôme. Envoyez des Espions via Actions de Diplomatie (D) — même menu que les Diplomates ; les missions fonctionnent même en guerre. Les espions assignés non envoyés sont inactifs et augmentent le Contre-espionnage. Pression diplomatique II/III augmente aussi la puissance d'espionnage (1→3→5).,,,
ROLE_SPY_FLAVOR,Whispers In The Nest,Susurros en el nido,Sussurros no ninho,Murmures dans le nid,,,
ROLE_SPY_UPGRADE,Spy Role,Rol Espía,Função espião,Rôle espion,,,
ROLE_MILITIA_UPGRADE,Militia Role,Rol Milicia,Função milícia,Rôle milice,,,
ROLE_MILITIA_FLAVOR,Worker Militia Auxiliary,Milicia Auxiliar de Obreras,Milícia auxiliar de operárias,Milice auxiliaire d'ouvrières,,,
ROLE_MILITIA_DESC,Allows workers to perform basic defensive duties.,Permite a las obreras realizar tareas defensivas básicas.,Permite tarefas defensivas básicas às operárias.,Permet aux ouvrières des tâches défensives simples.,,,
ROLE_CATCHER_UPGRADE,Catcher Role,Rol Capturadora,Função capturadora,Rôle capturatrice,,,
ROLE_CATCHER_FLAVOR,Bug Catching,Captura de Bichos,Captura de insetos,Chasse aux insectes,,,
ROLE_CATCHER_DESC,Allows soldiers to catch native insects on the overworld. Each catcher maintains up to 10 mites and dermestids total (shared pool). Aphids use rancher capacity separately and need the Rancher role; symbiotic mites unlock when parasitic mites appear; dermestids need Grave Beetle Catching research. Pairs breed slowly when you have at least two.,Permite a las soldados capturar insectos nativos en el exterior. Cada capturadora mantiene hasta 10 ácaros y derméstidos en total (grupo compartido). Los áfidos usan capacidad de pastoras por separado y requieren el rol Pastora; los ácaros simbióticos se desbloquean al aparecer ácaros parásitos; los derméstidos requieren la investigación Captura de escarabajos de fosa. Las parejas se reproducen lentamente con al menos dos ejemplares.,Permite que soldadas capturem insetos nativos no exterior. Cada capturadora mantém até 10 ácaros e dermestídeos no total (grupo partilhado). Pulgões usam capacidade de pastoras em separado e exigem o papel Pastora; ácaros simbióticos desbloqueiam quando aparecem ácaros parasitas; dermestídeos exigem a pesquisa Captura de besouros de cova. Pares reproduzem-se lentamente com pelo menos dois exemplares.,Permet aux soldates de capturer des insectes natifs à la surface. Chaque capturante maintient jusqu'à 10 acariens et dermestes au total (pool partagé). Les pucerons utilisent la capacité des éleveuses séparément et exigent le rôle Éleveuse ; les acariens symbiotiques se débloquent à l'apparition des acariens parasitaires ; les dermestes exigent la recherche Capture de coléoptères de fosse. Les couples se reproduisent lentement à partir de deux spécimens.,,,
ROLE_CRANE_UPGRADE,Construction Crane Role,Rol Grúa de Construcción,Função guindaste de construção,Rôle grue de chantier,,,
ROLE_CRANE_FLAVOR,Heavy Duty,Trabajo Pesado,Trabalho pesado,Travail lourd,,,
ROLE_CRANE_DESC,"Allows majors to help in the construction of buildings, each one is 25 times as strong.",Permite a los mayores ayudar en la construcción; cada uno equivale a 25 obreras.,Permite que majores ajudem na construção; cada uma equivale a 25 operárias.,Permet aux majores d'aider à la construction ; chacune vaut 25 ouvrières.,,,
ROLE_ASSISTANT_UPGRADE,Lab Assistant Role,Rol Asistente de Laboratorio,Função assistente de laboratório,Rôle assistante de labo,,,
ROLE_ASSISTANT_FLAVOR,Lab Internship,Pasantía en Laboratorio,Estágio em laboratório,Stage en laboratoire,,,
ROLE_ASSISTANT_DESC,Allows princesses to help research with 1/50 the efficiency of queens.,Permite a las princesas ayudar en investigación con 1/50 de la eficiencia de las reinas.,Permite que princesas ajudem na pesquisa com 1/50 da eficiência das rainhas.,Permet aux princesses d'aider la recherche à 1/50e de l'efficacité des reines.,,,
ROLE_COURIER_UPGRADE,Courier Role,Rol Mensajera,Função mensageira,Rôle messagère,,,
ROLE_COURIER_FLAVOR,Logistic Network,Red Logística,Rede logística,Réseau logistique,,,
ROLE_COURIER_DESC,Allows workers to transport resources between colonies.,Permite a las obreras transportar recursos entre colonias.,Permite transportar recursos entre colônias.,Permet de transporter des ressources entre colonies.,,,
ROLE_BORER_UPGRADE,Tunnel-Borer Role,Rol Perforadora,Função perfuradora,Rôle foreuse,,,
ROLE_BORER_FLAVOR,Ant Excavator,Excavadora Hormiga,Escavadeira formiga,Excavatrice fourmi,,,
ROLE_BORER_DESC,Allows workers to dig tunnels for safer trade routes.,Permite a las obreras cavar túneles para rutas comerciales más seguras.,Permite cavar túneis para rotas comerciais mais seguras.,Permet de creuser des tunnels pour des routes plus sûres.,,,
ROLE_TRANSPORT_UPGRADE,Resource Transport Role,Rol Transporte de Recursos,Função transporte de recursos,Rôle transport de ressources,,,
ROLE_TRANSPORT_FLAVOR,Heavy Lifting,Carga Pesada,Carga pesada,Charges lourdes,,,
ROLE_TRANSPORT_DESC,Allows majors to transport more resources for trade routes.,Permite a los mayores transportar más recursos en rutas comerciales.,Permite que majores transportem mais recursos em rotas comerciais.,Permet aux majores de transporter plus sur les routes commerciales.,,,
ROLE_ESCORT_UPGRADE,Convoy Escort Role,Rol escolta de convoy,Função escolta de comboio,Rôle escorte de convoi,,,
ROLE_ESCORT_FLAVOR,Protective Detail,Destacamento de Protección,Destacamento de proteção,Détail de protection,,,
ROLE_ESCORT_DESC,Allows soldiers to escort convoys of resources to reduce danger level.,Permite a los soldados escoltar convoys de recursos para reducir el peligro.,Permite que soldadas escoltem comboios para reduzir o perigo.,Permet aux soldates d'escorter les convois pour réduire le danger.,,,
ROLE_ENGINEER_UPGRADE,Tunnel Engineer Role,Rol Ingeniera de Túneles,Função engenheira de túneis,Rôle ingénieuse de tunnels,,,
ROLE_ENGINEER_FLAVOR,Tunnel Engineering,Ingeniería de Túneles,Engenharia de túneis,Génie des tunnels,,,
ROLE_ENGINEER_DESC,Allows workers to dig tunnels for safer trade routes but at 1/100th of the efficiency.,"Permite a las obreras cavar túneles, pero con 1/100 de eficiencia.",Permite cavar túneis com 1/100 da eficiência.,"Permet de creuser des tunnels pour des routes plus sûres, à 1/100e d'efficacité.",,,
ROLE_SKYTRANS_UPGRADE,Sky Transport Role,Rol Transporte Aéreo,Função transporte aéreo,Rôle transport aérien,,,
ROLE_SKYTRANS_FLAVOR,Aerial Logistics,Logística Aérea,Logística aérea,Logistique aérienne,,,
ROLE_SKYTRANS_DESC,"Allows princesses to transport resources for trade routes, reducing travel time but at less capacity.","Permite a las princesas transportar recursos, reduciendo el tiempo de viaje pero con menos capacidad.","Permite que princesas transportem recursos, reduzindo o tempo de viagem com menos capacidade.","Permet aux princesses de transporter des ressources, moins de temps mais moins de capacité.",,,
ABILITY_RESEARCH,Research,Investigación,Pesquisa,Recherche,,,
ABILITY_RESEARCH_FLAVOR,Micro Microscopes,Micro Microscopios,Microscópios,Micro microscopes,,,
ABILITY_RESEARCH_DESC,"Allows you to research more ant technology by using research points, go to the research menu (Y).",Permite investigar más tecnología mediante puntos de investigación en el menú (Y).,Permite pesquisar mais tecnologia com pontos de pesquisa no menu (Y).,Permet de rechercher plus de technologie via les points de recherche (menu Y).,,,
ABILITY_BUILD,Build,Construcción,Construção,Construction,,,
ABILITY_BUILD_FLAVOR,Brick And Mortar,Ladrillo y Mortero,Tijolo e argamassa,Brique et mortier,,,
ABILITY_BUILD_DESC,"Allows you to build parts of your colony, you can build in the build menu (U).",Permite construir partes de tu colonia en el menú de construcción (U).,Permite construir partes da colônia no menu de construção (U).,Permet de construire des parties de la colonie (menu U).,,,
ABILITY_SPREAD,Spread,Expansión,Expansão,Expansion,,,
ABILITY_SPREAD_FLAVOR,Colony Colonization,Colonización de Colonias,Colonização de colônias,Colonisation de colonies,,,
ABILITY_SPREAD_DESC,"Allows you to build satellite colonies, one at a time, visible on the World Map (M).","Permite fundar colonias satélite, una a la vez, visibles en el mapa mundial (M).","Permite fundar colônias satélite, uma por vez, visíveis no mapa mundial (M).","Permet de fonder des colonies satellites, une à la fois, visibles sur la carte (M).",,,
ABILITY_RESIN,Resin Harvesting,Cosecha de Resina,Colheita de resina,Récolte de résine,,,
ABILITY_RESIN_FLAVOR,Resin Resonation,Resonancia de Resina,Ressonância de resina,Résonance de la résine,,,
ABILITY_RESIN_DESC,"Allows your to foragers to harvest resin while foraging plants as a bonus, there is 1% chance each foraging run.",Permite a las recolectoras obtener resina como bonificación (1% de probabilidad).,Coletoras podem obter resina como bônus (1% de chance).,Les ramasseuses peuvent obtenir de la résine en bonus (1% de chance).,,,
ABILITY_SYNERGY,Synergy,Sinergia,Sinergia,Synergie,,,
ABILITY_SYNERGY_FLAVOR,Collaborative Effort,Esfuerzo Colaborativo,Esforço colaborativo,Effort collaboratif,,,
ABILITY_SYNERGY_DESC,Allows the use of synergies by combining two upgrades to make a third more powerful upgrade.,Permite combinar dos mejoras para crear una tercera más poderosa.,Permite combinar duas melhorias para criar uma terceira mais poderosa.,Combine deux améliorations pour une troisième plus puissante.,,,
ABILITY_ASSIMILATION,Assimilation,Asimilación,Assimilação,Assimilation,,,
ABILITY_ASSIMILATION_FLAVOR,Genetic Assimilation,Asimilación Genética,Assimilação genética,Assimilation génétique,,,
ABILITY_ASSIMILATION_DESC,Allows the use of assimilations to change the genetic code of your species and gain new abilities from other species.,Permite usar asimilaciones para cambiar el código genético y ganar habilidades de otras especies.,Permite usar assimilações para mudar o código genético e ganhar habilidades de outras espécies.,Utilise les assimilations pour modifier le code génétique et gagner des capacités d'autres espèces.,,,
ABILITY_FORCED_FLIGHT_FLAVOR,Royal Decree,Decreto Real,Decreto real,Décret royal,,,
ABILITY_DYNASTY,Dynasty,Dinastía,Dinastia,Dynastie,,,
ABILITY_DYNASTY_FLAVOR,Ant Society,Sociedad Hormiga,Sociedade formiga,Société fourmi,,,
ABILITY_DYNASTY_DESC,Allows the dynasty management screen to see all the colonies in your dynasty.,Permite ver todas las colonias de tu dinastía en la pantalla de gestión.,Permite ver todas as colônias da dinastia na tela de gestão.,Voir toutes les colonies de votre dynastie dans l'écran de gestion.,,,
ABILITY_TRADE,Trade,Comercio,Comércio,Commerce,,,
ABILITY_TRADE_FLAVOR,Ant Trade,Comercio Hormiga,Comércio formiga,Commerce fourmi,,,
ABILITY_TRADE_DESC,"Allows your colonies to trade resources with each other, manageable in the dynasty management screen.",Permite a tus colonias intercambiar recursos mediante rutas comerciales.,Permite que colônias troquem recursos por rotas comerciais.,Permet aux colonies d'échanger des ressources par routes commerciales.,,,
ABILITY_SPREAD_2,Spread II,Expansión II,Expansão II,Expansion II,,,
ABILITY_SPREAD_2_FLAVOR,Mass Colonization,Colonización Masiva,Colonização em massa,Colonisation de masse,,,
ABILITY_SPREAD_2_DESC,"Allows you to build more satellite colonies at the time, taking away the limit.","Permite fundar múltiples colonias satélite simultáneamente, eliminando el límite.","Permite fundar várias colônias satélite ao mesmo tempo, removendo o limite.","Permet plusieurs colonies satellites à la fois, sans limite.",,,
ABILITY_AUTOMATION,Automation,Automatización,Automação,Automatisation,,,
ABILITY_AUTOMATION_FLAVOR,Ant Automation,Automatización Hormiga,Automação formiga,Automatisation fourmi,,,
ABILITY_AUTOMATION_DESC,Allows your colonies to be automated in the dynasty management screen.,Permite automatizar tus colonias desde la pantalla de dinastía.,Permite automatizar colônias pela tela da dinastia.,Automatisez vos colonies depuis l'écran de dynastie.,,,
ABILITY_AUTO_TUNNELS,Auto-Tunnels,Auto-Túneles,Auto-Túneis,Auto-tunnels,,,
ABILITY_AUTO_TUNNELS_FLAVOR,Auto-Tunnels,Auto-Túneles,Auto-Túneis,Auto-tunnels,,,
ABILITY_AUTO_TUNNELS_DESC,Automated colonies assign borers and engineers to dig every possible tunnel link.,Las colonias automatizadas asignan perforadoras e ingenieras para excavar todos los túneles posibles.,Colônias automatizadas atribuem broqueadoras e engenheiras para cavar todos os túneis possíveis.,Les colonies automatisées assignent des foreuses et ingénieures pour creuser chaque liaison de tunnel possible.,,,
ABILITY_AUTO_DIPLOMACY,Auto-Diplomacy,Auto-Diplomacia,Auto-Diplomacia,Auto-Diplomatie,,,
ABILITY_AUTO_DIPLOMACY_FLAVOR,Auto-Diplomacy,Auto-Diplomacia,Auto-Diplomacia,Auto-Diplomatie,,,
ABILITY_AUTO_DIPLOMACY_DESC,The capital and militant colonies automatically send diplomats to raise satellite loyalty.,La capital y las colonias militantes envían diplomáticas automáticamente para subir la lealtad de los satélites.,A capital e colônias militantes enviam diplomatas automaticamente para elevar a lealdade dos satélites.,La capitale et les colonies militantes envoient automatiquement des diplomates pour relever la loyauté des satellites.,,,
ABILITY_AUTO_LOGISTICS,Auto-Logistics,Auto-Logística,Auto-Logística,Auto-logistique,,,
ABILITY_AUTO_LOGISTICS_FLAVOR,Auto-Logistics,Auto-Logística,Auto-Logística,Auto-logistique,,,
ABILITY_AUTO_LOGISTICS_DESC,Automated colonies open recurrent trade routes and refresh cargo when surpluses shift (including resin and minerals).,Las colonias automatizadas abren rutas comerciales recurrentes y actualizan la carga cuando cambian los excedentes (incluidos resina y minerales).,Colônias automatizadas abrem rotas comerciais recorrentes e atualizam a carga quando os excedentes mudam (incluindo resina e minerais).,Les colonies automatisées ouvrent des routes commerciales récurrentes et actualisent la cargaison quand les surplus changent (résine et minéraux inclus).,,,
ABILITY_SUBTYPE_HATCH,Subtype Hatch Rates,Tasas de Subtipos,Taxas de subtipos,Taux de sous-types,,,
ABILITY_SUBTYPE_HATCH_FLAVOR,Morphology Hatch Rates,Tasas de subtipos morfológicos,Taxas de subtipos morfológicos,Taux d'éclosion morphologiques,,,
ABILITY_SUBTYPE_HATCH_DESC,Adjust per-type head and abdomen subtype odds in the Hatch Rates dialog (P).,Ajusta las probabilidades de subtipos de cabeza y abdomen por tipo de hormiga en Tasas de eclosión (P).,Ajusta as probabilidades de subtipos de cabeça e abdômen por tipo de formiga em Taxas de eclosão (P).,Ajustez les probabilités de sous-types de tête et d'abdomen par type de fourmi dans Taux d'éclosion (P).,,,
ABILITY_TUNNELS,Tunnels,Túneles,Túneis,Tunnels,,,
ABILITY_TUNNELS_FLAVOR,Subterranean Highways,Autopistas Subterráneas,Rodovias subterrâneas,Autoroutes souterraines,,,
ABILITY_TUNNELS_DESC,Allows your colonies to build tunnel networks between each other for faster and safer resource transport.,Permite construir redes de túneles entre colonias para un transporte más rápido y seguro.,Permite redes de túneis entre colônias para transporte mais rápido e seguro.,Permet des réseaux de tunnels entre colonies pour un transport plus rapide et sûr.,,,
ABILITY_BILATERAL_TRADE,Bilateral Trade,Comercio Bilateral,Comércio bilateral,Commerce bilatéral,,,
ABILITY_BILATERAL_TRADE_FLAVOR,Two-Way Logistics,Logística de Doble Sentido,Logística de mão dupla,Logistique deux sens,,,
ABILITY_BILATERAL_TRADE_DESC,Allows your trade convoys to bring resources back on their return trip.,Permite que tus convoys traigan recursos de vuelta en su viaje de retorno.,Permite que comboios tragam recursos na volta.,Les convois ramènent des ressources au retour.,,,
ABILITY_MANAGEMENT,Colony Management,Gestión de Colonias,Gestão de colônias,Gestion des colonies,,,
ABILITY_MANAGEMENT_FLAVOR,Decentralized Command,Mando Descentralizado,Comando descentralizado,Commandement décentralisé,,,
ABILITY_MANAGEMENT_DESC,Allows you to let colonies to build by themselves without your direct input.,Permite que las colonias se construyan solas sin tu intervención directa.,Permite que colônias se construam sozinhas sem sua intervenção direta.,Les colonies se construisent sans votre intervention directe.,,,
ABILITY_MASS_FLIGHT_FLAVOR,Imperial Decree,Decreto Imperial,Decreto imperial,Décret impérial,,,
ABILITY_CLONING,Cloning,Clonación,Clonagem,Clonage,,,
ABILITY_CLONING_FLAVOR,Genetic Echo,Eco genético,Eco genético,Écho génétique,,,
ABILITY_CLONING_DESC,Enables genetic integrity gains from completed assimilations (+5% integrity floor each) and shows assimilated species drones in your colony. Satellite colonies still reduce genetic integrity.,Activa la ganancia de integridad genética por asimilaciones completadas (+5% de suelo cada una) y muestra zánganos de especies asimiladas en tu colonia. Las colonias satélite siguen reduciendo la integridad genética.,Ativa ganhos de integridade genética por assimilações concluídas (+5% de piso cada) e mostra zangões de espécies assimiladas na tua colónia. Colónias satélite continuam a reduzir a integridade genética.,Active les gains d'intégrité génétique des assimilations terminées (+5 % de plancher chacune) et affiche les mâles des espèces assimilées dans votre colonie. Les colonies satellites réduisent toujours l'intégrité génétique.,,,
ABILITY_PARASITIC_MITE_ALERT,Parasitic Mite Alert,Alerta de Ácaros Parásitos,Alerta de ácaros parasitas,Alerte acariens parasitaires,,,
ABILITY_PARASITIC_MITE_ALERT_FLAVOR,Parasitic Mites,Ácaros parásitos,Ácaros parasitas,Alerte acariens parasitaires,,,
ABILITY_PARASITIC_MITE_ALERT_DESC,Warns when parasitic mites infest the colony. Every 10 mites slow one ant to half speed.,Avisa cuando los ácaros parásitos infestan la colonia. Cada 10 ácaros ralentizan una hormiga a la mitad de velocidad.,"Avisa quando ácaros parasitas infestam a colônia. A cada 10 ácaros, uma formiga fica com metade da velocidade.",Avertit lorsque des acariens parasitaires infestent la colonie. Tous les 10 acariens ralentissent une fourmi de moitié.,,,
ABILITY_CATCH_SYMBIOTIC_MITE,Symbiotic Mite Catching,Captura de Ácaros Simbióticos,Captura de ácaros simbióticos,Capture d'acariens symbiotiques,,,
ABILITY_CATCH_SYMBIOTIC_MITE_FLAVOR,Symbiotic Mite Catching,Captura de ácaros simbióticos,Captura de ácaros simbióticos,Capture d'acariens symbiotiques,,,
